episode,team_id,team_name,value_pick,synergy,late_bonus,panic_penalty,block_reward,waste_penalty,balance_bonus,season_total,transfer_total,TOTAL,budget_wasted_cr,final_position,squad_balance_score
24,CSK,CSK,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,4,0.0
24,RCB,RCB,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,3,0.0
24,KKR,KKR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,200.0,0.0,185.0,90.0,2,0.0
24,DC,DC,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,330.0,0.0,315.0,90.0,1,0.0
24,RR,RR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,40.0,0.0,25.0,90.0,8,0.0
24,PBKS,PBKS,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,55.0,0.0,40.0,90.0,7,0.0
24,SRH,SRH,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,90.0,0.0,75.0,90.0,6,0.0
26,MI,MI,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,105.0,0.0,90.0,90.0,5,0.0
26,CSK,CSK,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,4,0.0
26,RCB,RCB,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,3,0.0
26,KKR,KKR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,200.0,0.0,185.0,90.0,2,0.0
26,DC,DC,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,330.0,0.0,315.0,90.0,1,0.0
26,RR,RR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,40.0,0.0,25.0,90.0,8,0.0
26,PBKS,PBKS,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,55.0,0.0,40.0,90.0,7,0.0
26,SRH,SRH,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,90.0,0.0,75.0,90.0,6,0.0
25,MI,MI,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,105.0,0.0,90.0,90.0,5,0.0
25,CSK,CSK,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,4,0.0
25,RCB,RCB,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,3,0.0
25,KKR,KKR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,200.0,0.0,185.0,90.0,2,0.0
25,DC,DC,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,330.0,0.0,315.0,90.0,1,0.0
25,RR,RR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,40.0,0.0,25.0,90.0,8,0.0
25,PBKS,PBKS,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,55.0,0.0,40.0,90.0,7,0.0
25,SRH,SRH,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,90.0,0.0,75.0,90.0,6,0.0
27,MI,MI,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,105.0,0.0,90.0,90.0,5,0.0
27,CSK,CSK,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,4,0.0
27,RCB,RCB,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,3,0.0
27,KKR,KKR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,200.0,0.0,185.0,90.0,2,0.0
27,DC,DC,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,330.0,0.0,315.0,90.0,1,0.0
27,RR,RR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,40.0,0.0,25.0,90.0,8,0.0
27,PBKS,PBKS,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,55.0,0.0,40.0,90.0,7,0.0
27,SRH,SRH,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,90.0,0.0,75.0,90.0,6,0.0
26,MI,MI,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,105.0,0.0,90.0,90.0,5,0.0
26,CSK,CSK,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,4,0.0
26,RCB,RCB,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,3,0.0
26,KKR,KKR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,200.0,0.0,185.0,90.0,2,0.0
26,DC,DC,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,330.0,0.0,315.0,90.0,1,0.0
26,RR,RR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,40.0,0.0,25.0,90.0,8,0.0
26,PBKS,PBKS,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,55.0,0.0,40.0,90.0,7,0.0
26,SRH,SRH,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,90.0,0.0,75.0,90.0,6,0.0
28,MI,MI,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,105.0,0.0,90.0,90.0,5,0.0
28,CSK,CSK,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,4,0.0
28,RCB,RCB,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,3,0.0
28,KKR,KKR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,200.0,0.0,185.0,90.0,2,0.0
28,DC,DC,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,330.0,0.0,315.0,90.0,1,0.0
28,RR,RR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,40.0,0.0,25.0,90.0,8,0.0
28,PBKS,PBKS,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,55.0,0.0,40.0,90.0,7,0.0
28,SRH,SRH,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,90.0,0.0,75.0,90.0,6,0.0
27,MI,MI,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,105.0,0.0,90.0,90.0,5,0.0
27,CSK,CSK,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,4,0.0
27,RCB,RCB,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,3,0.0
27,KKR,KKR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,200.0,0.0,185.0,90.0,2,0.0
27,DC,DC,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,330.0,0.0,315.0,90.0,1,0.0
27,RR,RR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,40.0,0.0,25.0,90.0,8,0.0
27,PBKS,PBKS,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,55.0,0.0,40.0,90.0,7,0.0
27,SRH,SRH,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,90.0,0.0,75.0,90.0,6,0.0
29,MI,MI,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,105.0,0.0,90.0,90.0,5,0.0
29,CSK,CSK,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,4,0.0
29,RCB,RCB,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,3,0.0
29,KKR,KKR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,200.0,0.0,185.0,90.0,2,0.0
29,DC,DC,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,330.0,0.0,315.0,90.0,1,0.0
29,RR,RR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,40.0,0.0,25.0,90.0,8,0.0
29,PBKS,PBKS,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,55.0,0.0,40.0,90.0,7,0.0
29,SRH,SRH,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,90.0,0.0,75.0,90.0,6,0.0
28,MI,MI,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,105.0,0.0,90.0,90.0,5,0.0
28,CSK,CSK,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,4,0.0
28,RCB,RCB,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,3,0.0
28,KKR,KKR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,200.0,0.0,185.0,90.0,2,0.0
28,DC,DC,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,330.0,0.0,315.0,90.0,1,0.0
28,RR,RR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,40.0,0.0,25.0,90.0,8,0.0
28,PBKS,PBKS,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,55.0,0.0,40.0,90.0,7,0.0
28,SRH,SRH,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,90.0,0.0,75.0,90.0,6,0.0
30,MI,MI,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,105.0,0.0,90.0,90.0,5,0.0
30,CSK,CSK,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,4,0.0
30,RCB,RCB,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,3,0.0
30,KKR,KKR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,200.0,0.0,185.0,90.0,2,0.0
30,DC,DC,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,330.0,0.0,315.0,90.0,1,0.0
30,RR,RR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,40.0,0.0,25.0,90.0,8,0.0
30,PBKS,PBKS,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,55.0,0.0,40.0,90.0,7,0.0
30,SRH,SRH,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,90.0,0.0,75.0,90.0,6,0.0
29,MI,MI,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,105.0,0.0,90.0,90.0,5,0.0
29,CSK,CSK,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,4,0.0
29,RCB,RCB,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,3,0.0
29,KKR,KKR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,200.0,0.0,185.0,90.0,2,0.0
29,DC,DC,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,330.0,0.0,315.0,90.0,1,0.0
29,RR,RR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,40.0,0.0,25.0,90.0,8,0.0
29,PBKS,PBKS,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,55.0,0.0,40.0,90.0,7,0.0
29,SRH,SRH,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,90.0,0.0,75.0,90.0,6,0.0
31,MI,MI,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,105.0,0.0,90.0,90.0,5,0.0
31,CSK,CSK,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,4,0.0
31,RCB,RCB,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,3,0.0
31,KKR,KKR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,200.0,0.0,185.0,90.0,2,0.0
31,DC,DC,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,330.0,0.0,315.0,90.0,1,0.0
31,RR,RR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,40.0,0.0,25.0,90.0,8,0.0
31,PBKS,PBKS,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,55.0,0.0,40.0,90.0,7,0.0
31,SRH,SRH,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,90.0,0.0,75.0,90.0,6,0.0
30,MI,MI,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,105.0,0.0,90.0,90.0,5,0.0
30,CSK,CSK,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,4,0.0
30,RCB,RCB,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,3,0.0
30,KKR,KKR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,200.0,0.0,185.0,90.0,2,0.0
30,DC,DC,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,330.0,0.0,315.0,90.0,1,0.0
30,RR,RR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,40.0,0.0,25.0,90.0,8,0.0
30,PBKS,PBKS,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,55.0,0.0,40.0,90.0,7,0.0
30,SRH,SRH,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,90.0,0.0,75.0,90.0,6,0.0
32,MI,MI,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,105.0,0.0,90.0,90.0,5,0.0
32,CSK,CSK,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,4,0.0
32,RCB,RCB,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,3,0.0
32,KKR,KKR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,200.0,0.0,185.0,90.0,2,0.0
32,DC,DC,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,330.0,0.0,315.0,90.0,1,0.0
32,RR,RR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,40.0,0.0,25.0,90.0,8,0.0
32,PBKS,PBKS,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,55.0,0.0,40.0,90.0,7,0.0
32,SRH,SRH,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,90.0,0.0,75.0,90.0,6,0.0
31,MI,MI,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,105.0,0.0,90.0,90.0,5,0.0
31,CSK,CSK,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,4,0.0
31,RCB,RCB,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,3,0.0
31,KKR,KKR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,200.0,0.0,185.0,90.0,2,0.0
31,DC,DC,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,330.0,0.0,315.0,90.0,1,0.0
31,RR,RR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,40.0,0.0,25.0,90.0,8,0.0
31,PBKS,PBKS,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,55.0,0.0,40.0,90.0,7,0.0
31,SRH,SRH,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,90.0,0.0,75.0,90.0,6,0.0
33,MI,MI,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,105.0,0.0,90.0,90.0,5,0.0
33,CSK,CSK,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,4,0.0
33,RCB,RCB,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,3,0.0
33,KKR,KKR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,200.0,0.0,185.0,90.0,2,0.0
33,DC,DC,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,330.0,0.0,315.0,90.0,1,0.0
33,RR,RR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,40.0,0.0,25.0,90.0,8,0.0
33,PBKS,PBKS,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,55.0,0.0,40.0,90.0,7,0.0
33,SRH,SRH,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,90.0,0.0,75.0,90.0,6,0.0
32,MI,MI,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,105.0,0.0,90.0,90.0,5,0.0
32,CSK,CSK,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,4,0.0
32,RCB,RCB,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,3,0.0
32,KKR,KKR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,200.0,0.0,185.0,90.0,2,0.0
32,DC,DC,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,330.0,0.0,315.0,90.0,1,0.0
32,RR,RR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,40.0,0.0,25.0,90.0,8,0.0
32,PBKS,PBKS,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,55.0,0.0,40.0,90.0,7,0.0
32,SRH,SRH,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,90.0,0.0,75.0,90.0,6,0.0
34,MI,MI,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,105.0,0.0,90.0,90.0,5,0.0
34,CSK,CSK,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,4,0.0
34,RCB,RCB,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,3,0.0
34,KKR,KKR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,200.0,0.0,185.0,90.0,2,0.0
34,DC,DC,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,330.0,0.0,315.0,90.0,1,0.0
34,RR,RR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,40.0,0.0,25.0,90.0,8,0.0
34,PBKS,PBKS,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,55.0,0.0,40.0,90.0,7,0.0
34,SRH,SRH,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,90.0,0.0,75.0,90.0,6,0.0
33,MI,MI,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,105.0,0.0,90.0,90.0,5,0.0
33,CSK,CSK,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,4,0.0
33,RCB,RCB,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,3,0.0
33,KKR,KKR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,200.0,0.0,185.0,90.0,2,0.0
33,DC,DC,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,330.0,0.0,315.0,90.0,1,0.0
33,RR,RR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,40.0,0.0,25.0,90.0,8,0.0
33,PBKS,PBKS,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,55.0,0.0,40.0,90.0,7,0.0
33,SRH,SRH,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,90.0,0.0,75.0,90.0,6,0.0
35,MI,MI,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,105.0,0.0,90.0,90.0,5,0.0
35,CSK,CSK,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,4,0.0
35,RCB,RCB,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,3,0.0
35,KKR,KKR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,200.0,0.0,185.0,90.0,2,0.0
35,DC,DC,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,330.0,0.0,315.0,90.0,1,0.0
35,RR,RR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,40.0,0.0,25.0,90.0,8,0.0
35,PBKS,PBKS,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,55.0,0.0,40.0,90.0,7,0.0
35,SRH,SRH,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,90.0,0.0,75.0,90.0,6,0.0
34,MI,MI,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,105.0,0.0,90.0,90.0,5,0.0
34,CSK,CSK,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,4,0.0
34,RCB,RCB,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,3,0.0
34,KKR,KKR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,200.0,0.0,185.0,90.0,2,0.0
34,DC,DC,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,330.0,0.0,315.0,90.0,1,0.0
34,RR,RR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,40.0,0.0,25.0,90.0,8,0.0
34,PBKS,PBKS,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,55.0,0.0,40.0,90.0,7,0.0
34,SRH,SRH,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,90.0,0.0,75.0,90.0,6,0.0
36,MI,MI,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,105.0,0.0,90.0,90.0,5,0.0
36,CSK,CSK,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,4,0.0
36,RCB,RCB,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,3,0.0
36,KKR,KKR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,200.0,0.0,185.0,90.0,2,0.0
36,DC,DC,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,330.0,0.0,315.0,90.0,1,0.0
36,RR,RR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,40.0,0.0,25.0,90.0,8,0.0
36,PBKS,PBKS,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,55.0,0.0,40.0,90.0,7,0.0
36,SRH,SRH,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,90.0,0.0,75.0,90.0,6,0.0
35,MI,MI,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,105.0,0.0,90.0,90.0,5,0.0
35,CSK,CSK,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,4,0.0
35,RCB,RCB,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,3,0.0
35,KKR,KKR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,200.0,0.0,185.0,90.0,2,0.0
35,DC,DC,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,330.0,0.0,315.0,90.0,1,0.0
35,RR,RR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,40.0,0.0,25.0,90.0,8,0.0
35,PBKS,PBKS,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,55.0,0.0,40.0,90.0,7,0.0
35,SRH,SRH,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,90.0,0.0,75.0,90.0,6,0.0
37,MI,MI,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,105.0,0.0,90.0,90.0,5,0.0
37,CSK,CSK,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,4,0.0
37,RCB,RCB,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,3,0.0
37,KKR,KKR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,200.0,0.0,185.0,90.0,2,0.0
37,DC,DC,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,330.0,0.0,315.0,90.0,1,0.0
37,RR,RR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,40.0,0.0,25.0,90.0,8,0.0
37,PBKS,PBKS,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,55.0,0.0,40.0,90.0,7,0.0
37,SRH,SRH,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,90.0,0.0,75.0,90.0,6,0.0
36,MI,MI,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,105.0,0.0,90.0,90.0,5,0.0
36,CSK,CSK,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,4,0.0
36,RCB,RCB,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,3,0.0
36,KKR,KKR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,200.0,0.0,185.0,90.0,2,0.0
36,DC,DC,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,330.0,0.0,315.0,90.0,1,0.0
36,RR,RR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,40.0,0.0,25.0,90.0,8,0.0
36,PBKS,PBKS,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,55.0,0.0,40.0,90.0,7,0.0
36,SRH,SRH,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,90.0,0.0,75.0,90.0,6,0.0
38,MI,MI,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,105.0,0.0,90.0,90.0,5,0.0
38,CSK,CSK,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,4,0.0
38,RCB,RCB,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,3,0.0
38,KKR,KKR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,200.0,0.0,185.0,90.0,2,0.0
38,DC,DC,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,330.0,0.0,315.0,90.0,1,0.0
38,RR,RR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,40.0,0.0,25.0,90.0,8,0.0
38,PBKS,PBKS,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,55.0,0.0,40.0,90.0,7,0.0
38,SRH,SRH,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,90.0,0.0,75.0,90.0,6,0.0
37,MI,MI,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,105.0,0.0,90.0,90.0,5,0.0
37,CSK,CSK,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,4,0.0
37,RCB,RCB,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,3,0.0
37,KKR,KKR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,200.0,0.0,185.0,90.0,2,0.0
37,DC,DC,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,330.0,0.0,315.0,90.0,1,0.0
37,RR,RR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,40.0,0.0,25.0,90.0,8,0.0
37,PBKS,PBKS,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,55.0,0.0,40.0,90.0,7,0.0
37,SRH,SRH,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,90.0,0.0,75.0,90.0,6,0.0
39,MI,MI,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,105.0,0.0,90.0,90.0,5,0.0
39,CSK,CSK,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,4,0.0
39,RCB,RCB,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,3,0.0
39,KKR,KKR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,200.0,0.0,185.0,90.0,2,0.0
39,DC,DC,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,330.0,0.0,315.0,90.0,1,0.0
39,RR,RR,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,40.0,0.0,25.0,90.0,8,0.0
39,PBKS,PBKS,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,55.0,0.0,40.0,90.0,7,0.0
39,SRH,SRH,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,90.0,0.0,75.0,90.0,6,0.0
38,MI,MI,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,105.0,0.0,90.0,90.0,5,0.0
38,CSK,CSK,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,4,0.0
38,RCB,RCB,0.0,0.0,0.0,0.0,0.0,-10.0,-5.0,150.0,0.0,135.0,90.0,3,0.0
